Unnamed: 0,Pancreatic ductal adenocarcinoma,Primary great saphenous vein varicosities,Lung cancer,Essential hypertension,Non-small cell lung cancer,Systemic lupus erythematosus,Pancreatic cancer,Glioma,Acne,Bladder cancer,Breast cancer,Colorectal cancer,Ovarian endometriosis,Hepatocellular carcinoma,Lupus nephritis,Lung adenocarcinoma,Facet joint osteoarthritis,Osteoarthritis,Oral squamous cell carcinoma,Gastric cancer,Tuberculosis,Clear cell renal cell carcinoma,Intervertebral disc degeneration,Glioblastoma multiforme,Osteosarcoma,Endometrial cancer,Cholangiocarcinoma,Rheumatoid arthritis,Silicosis,Hepatoblastoma,Acute ischemic stroke,Traumatic brain injury,Pulmonary tuberculosis,Cardiovascular disease,Acute myeloid leukemia,Diabetes retinopathy,Intracranial aneurysms,Coronary artery disease,Type 2 diabetes mellitus,Atherosclerosis,Prostate cancer,Ebola virus disease,Repeated implantation failure,Esophageal squamous cell carcinoma,Acute respiratory distress syndrome,Infantile hemangioma,Primary biliary cholangitis,Liver cancer,Myocardial infarction,Diabetes mellitus,Moyamoya disease,Active pulmonary tuberculosis,Triple negative breast cancer,Cervical cancer,Radiation-induced liver fibrosis,Multiple sclerosis,Hypertension,Oral squamous cell carcinomas,Diabetic retinopathy,Hypopharyngeal squamous cell carcinoma,Thoracic aortic dissection,Neuropathic pain,Myocardial senescence,Glioblastoma,Cervical carcinoma,Papillary thyroid carcinoma,Heart disease,Diabetic myocardial fibrosis,Hirschsprung disease,Alzheimer鈥檚 disease,Pre-eclampsia,Multiple system atrophy,Colon cancer,Dilated cardiomyopathy,Nonalcoholic steatohepatitis,Cutaneous squamous cell carcinoma,Hypertrophic cardiomyopathy,Major depressive disorder,Esophageal cancer,Myocardial infarction induced heart failure,Basal cell carcinoma,Bladder urothelial carcinoma,Kidney clear cell carcinoma,Prostate adenocarcinoma,Acute promyelocytic leukemia,Laryngeal squamous cell cancer tissues,Immunosenescence,Ischaemic heart disease,Atherosclerotic vascular disease
Myocardial infarction induced heart failure,1.1973318525059736e-05,8.737591429157852e-05,8.737591429157852e-05,0.00020743069029723892,3.9611496750979276e-05,3.9611496750979276e-05,2.4152160094500087e-05,4.174812038425585e-07,8.737591429157852e-05,6.1840339119727075e-06,5.840932589790704e-08,2.2146189615514502e-06,6.663870481448337e-05,6.1840339119727075e-06,6.663870481448337e-05,0.00015402860175379768,5.1201997994271885e-05,8.737591429157852e-05,0.0002823904650720772,5.009708056344995e-08,1.9019067698079834e-05,0.00020743069029723892,0.00011549724605385425,0.0002823904650720772,3.9611496750979276e-05,0.00020743069029723892,0.0002823904650720772,1.9019067698079834e-05,0.00020743069029723892,5.0012069538492215e-06,0.00020743069029723892,0.00011549724605385425,5.1201997994271885e-05,0.00020743069029723892,6.663870481448337e-05,7.675921198604235e-06,0.0002823904650720772,6.663870481448337e-05,0.00011549724605385425,0.00015402860175379768,0.0002823904650720772,0.0002823904650720772,0.00020743069029723892,2.1074892867763677e-07,8.737591429157852e-05,6.663870481448337e-05,0.00011549724605385425,0.00015402860175379768,0.0003891230927699644,0.0002823904650720772,8.737591429157852e-05,8.737591429157852e-05,0.0002823904650720772,5.1201997994271885e-05,6.663870481448337e-05,2.4152160094500087e-05,0.00015402860175379768,0.0002823904650720772,3.9611496750979276e-05,6.663870481448337e-05,3.9611496750979276e-05,3.9611496750979276e-05,0.00020743069029723892,2.4152160094500087e-05,3.9611496750979276e-05,6.1840339119727075e-06,0.0002823904650720772,0.0002823904650720772,0.0002823904650720772,0.0003891230927699644,8.737591429157852e-05,8.737591429157852e-05,8.737591429157852e-05,0.0002823904650720772,6.663870481448337e-05,0.00015402860175379768,0.0002823904650720772,8.737591429157852e-05,3.0839626632418014e-05,1.0,0.00015402860175379768,0.0002823904650720772,0.0002823904650720772,0.0002823904650720772,0.0002823904650720772,0.00020743069029723892,0.0002823904650720772,0.0002823904650720772,0.00020743069029723892
Basal cell carcinoma,0.00011549724605385425,0.0016436816183603973,0.0016436816183603973,0.006293766499559646,0.0005435717320467885,0.0005435717320467885,0.0002823904650720772,2.2146189615514502e-06,0.0016436816183603973,5.1201997994271885e-05,2.4930551124872913e-07,1.5054099980963516e-05,0.0011141116657094874,5.1201997994271885e-05,0.0011141116657094874,0.003879961337560404,0.0007712400176672005,0.0016436816183603973,0.01074696450416834,2.1074892867763677e-07,0.00020743069029723892,0.006293766499559646,0.0024867717852615078,0.01074696450416834,0.0005435717320467885,0.006293766499559646,0.01074696450416834,0.00020743069029723892,0.006293766499559646,3.9611496750979276e-05,0.006293766499559646,0.0024867717852615078,0.0007712400176672005,0.006293766499559646,0.0011141116657094874,6.663870481448337e-05,0.01074696450416834,0.0011141116657094874,0.0024867717852615078,0.003879961337560404,0.01074696450416834,0.01074696450416834,0.006293766499559646,1.0289388365647023e-06,0.0016436816183603973,0.0011141116657094874,0.0024867717852615078,0.003879961337560404,0.006293766499559646,0.003879961337560404,0.0016436816183603973,0.0016436816183603973,0.01074696450416834,0.0007712400176672005,0.0011141116657094874,0.0002823904650720772,0.003879961337560404,0.01074696450416834,0.0005435717320467885,0.0011141116657094874,0.0005435717320467885,0.0005435717320467885,0.006293766499559646,0.0002823904650720772,0.0005435717320467885,5.1201997994271885e-05,0.01074696450416834,0.01074696450416834,0.01074696450416834,0.0197262032020854,0.0016436816183603973,0.0016436816183603973,0.0016436816183603973,0.01074696450416834,0.0011141116657094874,0.003879961337560404,0.01074696450416834,0.0016436816183603973,0.0003891230927699644,0.00015402860175379768,1.0,0.01074696450416834,0.01074696450416834,0.01074696450416834,0.01074696450416834,0.006293766499559646,0.01074696450416834,0.01074696450416834,0.006293766499559646
Bladder urothelial carcinoma,0.00020743069029723892,0.003879961337560404,0.003879961337560404,0.0197262032020854,0.0024867717852615078,0.0011141116657094874,0.0005435717320467885,3.3062193139735863e-06,0.003879961337560404,0.00015402860175379768,4.977820604125519e-07,3.9611496750979276e-05,0.0024867717852615078,0.00015402860175379768,0.0024867717852615078,0.01074696450416834,0.0016436816183603973,0.003879961337560404,0.040542343523289295,4.174812038425585e-07,0.0003891230927699644,0.0197262032020854,0.006293766499559646,0.040542343523289295,0.0011141116657094874,0.0197262032020854,0.040542343523289295,0.0003891230927699644,0.0197262032020854,6.663870481448337e-05,0.0197262032020854,0.006293766499559646,0.0016436816183603973,0.0197262032020854,0.0024867717852615078,0.00011549724605385425,0.040542343523289295,0.0024867717852615078,0.006293766499559646,0.01074696450416834,0.040542343523289295,0.040542343523289295,0.0197262032020854,1.501291079627454e-06,0.003879961337560404,0.0024867717852615078,0.006293766499559646,0.01074696450416834,0.0197262032020854,0.040542343523289295,0.003879961337560404,0.003879961337560404,0.040542343523289295,0.0016436816183603973,0.0024867717852615078,0.0005435717320467885,0.01074696450416834,0.040542343523289295,0.0011141116657094874,0.0024867717852615078,0.0011141116657094874,0.0011141116657094874,0.0197262032020854,0.0005435717320467885,0.0011141116657094874,8.737591429157852e-05,0.040542343523289295,0.040542343523289295,0.040542343523289295,0.10366756727235543,0.01074696450416834,0.003879961337560404,0.003879961337560404,0.040542343523289295,0.0024867717852615078,0.01074696450416834,0.040542343523289295,0.003879961337560404,0.0007712400176672005,0.0002823904650720772,0.01074696450416834,1.0,1.0,1.0,0.040542343523289295,0.0197262032020854,0.040542343523289295,0.040542343523289295,0.0197262032020854
Kidney clear cell carcinoma,0.00020743069029723892,0.003879961337560404,0.003879961337560404,0.0197262032020854,0.0024867717852615078,0.0011141116657094874,0.0005435717320467885,3.3062193139735863e-06,0.003879961337560404,0.00015402860175379768,4.977820604125519e-07,3.9611496750979276e-05,0.0024867717852615078,0.00015402860175379768,0.0024867717852615078,0.01074696450416834,0.0016436816183603973,0.003879961337560404,0.040542343523289295,4.174812038425585e-07,0.0003891230927699644,0.0197262032020854,0.006293766499559646,0.040542343523289295,0.0011141116657094874,0.0197262032020854,0.040542343523289295,0.0003891230927699644,0.0197262032020854,6.663870481448337e-05,0.0197262032020854,0.006293766499559646,0.0016436816183603973,0.0197262032020854,0.0024867717852615078,0.00011549724605385425,0.040542343523289295,0.0024867717852615078,0.006293766499559646,0.01074696450416834,0.040542343523289295,0.040542343523289295,0.0197262032020854,1.501291079627454e-06,0.003879961337560404,0.0024867717852615078,0.006293766499559646,0.01074696450416834,0.0197262032020854,0.040542343523289295,0.003879961337560404,0.003879961337560404,0.040542343523289295,0.0016436816183603973,0.0024867717852615078,0.0005435717320467885,0.01074696450416834,0.040542343523289295,0.0011141116657094874,0.0024867717852615078,0.0011141116657094874,0.0011141116657094874,0.0197262032020854,0.0005435717320467885,0.0011141116657094874,8.737591429157852e-05,0.040542343523289295,0.040542343523289295,0.040542343523289295,0.10366756727235543,0.01074696450416834,0.003879961337560404,0.003879961337560404,0.040542343523289295,0.0024867717852615078,0.01074696450416834,0.040542343523289295,0.003879961337560404,0.0007712400176672005,0.0002823904650720772,0.01074696450416834,1.0,1.0,1.0,0.040542343523289295,0.0197262032020854,0.040542343523289295,0.040542343523289295,0.0197262032020854
Prostate adenocarcinoma,0.00020743069029723892,0.003879961337560404,0.003879961337560404,0.0197262032020854,0.0024867717852615078,0.0011141116657094874,0.0005435717320467885,3.3062193139735863e-06,0.003879961337560404,0.00015402860175379768,4.977820604125519e-07,3.9611496750979276e-05,0.0024867717852615078,0.00015402860175379768,0.0024867717852615078,0.01074696450416834,0.0016436816183603973,0.003879961337560404,0.040542343523289295,4.174812038425585e-07,0.0003891230927699644,0.0197262032020854,0.006293766499559646,0.040542343523289295,0.0011141116657094874,0.0197262032020854,0.040542343523289295,0.0003891230927699644,0.0197262032020854,6.663870481448337e-05,0.0197262032020854,0.006293766499559646,0.0016436816183603973,0.0197262032020854,0.0024867717852615078,0.00011549724605385425,0.040542343523289295,0.0024867717852615078,0.006293766499559646,0.01074696450416834,0.040542343523289295,0.040542343523289295,0.0197262032020854,1.501291079627454e-06,0.003879961337560404,0.0024867717852615078,0.006293766499559646,0.01074696450416834,0.0197262032020854,0.040542343523289295,0.003879961337560404,0.003879961337560404,0.040542343523289295,0.0016436816183603973,0.0024867717852615078,0.0005435717320467885,0.01074696450416834,0.040542343523289295,0.0011141116657094874,0.0024867717852615078,0.0011141116657094874,0.0011141116657094874,0.0197262032020854,0.0005435717320467885,0.0011141116657094874,8.737591429157852e-05,0.040542343523289295,0.040542343523289295,0.040542343523289295,0.10366756727235543,0.01074696450416834,0.003879961337560404,0.003879961337560404,0.040542343523289295,0.0024867717852615078,0.01074696450416834,0.040542343523289295,0.003879961337560404,0.0007712400176672005,0.0002823904650720772,0.01074696450416834,1.0,1.0,1.0,0.040542343523289295,0.0197262032020854,0.040542343523289295,0.040542343523289295,0.0197262032020854
Acute promyelocytic leukemia,0.00020743069029723892,0.003879961337560404,0.003879961337560404,0.0197262032020854,0.0011141116657094874,0.0011141116657094874,0.0005435717320467885,3.3062193139735863e-06,0.003879961337560404,8.737591429157852e-05,3.508640549297241e-07,2.4152160094500087e-05,0.0024867717852615078,8.737591429157852e-05,0.0024867717852615078,0.01074696450416834,0.0016436816183603973,0.003879961337560404,0.040542343523289295,2.954702278803457e-07,0.0003891230927699644,0.0197262032020854,0.006293766499559646,0.040542343523289295,0.0011141116657094874,0.0197262032020854,0.040542343523289295,0.0003891230927699644,0.0197262032020854,6.663870481448337e-05,0.0197262032020854,0.006293766499559646,0.0016436816183603973,0.0197262032020854,0.0024867717852615078,0.00011549724605385425,0.040542343523289295,0.0024867717852615078,0.006293766499559646,0.01074696450416834,0.040542343523289295,0.040542343523289295,0.0197262032020854,1.501291079627454e-06,0.003879961337560404,0.0024867717852615078,0.006293766499559646,0.01074696450416834,0.0197262032020854,0.01074696450416834,0.003879961337560404,0.003879961337560404,0.040542343523289295,0.0016436816183603973,0.0024867717852615078,0.0005435717320467885,0.01074696450416834,0.040542343523289295,0.0011141116657094874,0.0024867717852615078,0.0011141116657094874,0.0011141116657094874,0.0197262032020854,0.0005435717320467885,0.0011141116657094874,8.737591429157852e-05,0.040542343523289295,0.040542343523289295,0.040542343523289295,0.10366756727235543,0.003879961337560404,0.003879961337560404,0.003879961337560404,0.040542343523289295,0.0024867717852615078,0.01074696450416834,0.040542343523289295,0.003879961337560404,0.0007712400176672005,0.0002823904650720772,0.01074696450416834,0.040542343523289295,0.040542343523289295,0.040542343523289295,1.0,0.0197262032020854,0.040542343523289295,0.040542343523289295,0.0197262032020854
Laryngeal squamous cell cancer tissues,0.00015402860175379768,0.0024867717852615078,0.0024867717852615078,0.01074696450416834,0.0007712400176672005,0.0007712400176672005,0.0003891230927699644,2.701689262535855e-06,0.0024867717852615078,6.663870481448337e-05,2.954702278803457e-07,1.9019067698079834e-05,0.0016436816183603973,6.663870481448337e-05,0.0016436816183603973,0.006293766499559646,0.0011141116657094874,0.0024867717852615078,0.0197262032020854,2.4930551124872913e-07,0.0002823904650720772,0.01074696450416834,0.003879961337560404,0.0197262032020854,0.0007712400176672005,0.01074696450416834,0.0197262032020854,0.0002823904650720772,0.01074696450416834,5.1201997994271885e-05,0.01074696450416834,0.003879961337560404,0.0011141116657094874,0.01074696450416834,0.0016436816183603973,8.737591429157852e-05,0.0197262032020854,0.0016436816183603973,0.003879961337560404,0.006293766499559646,0.0197262032020854,0.0197262032020854,0.01074696450416834,1.2412448036699686e-06,0.0024867717852615078,0.0016436816183603973,0.003879961337560404,0.006293766499559646,0.01074696450416834,0.006293766499559646,0.0024867717852615078,0.0024867717852615078,0.0197262032020854,0.0011141116657094874,0.0016436816183603973,0.0003891230927699644,0.006293766499559646,0.0197262032020854,0.0007712400176672005,0.0016436816183603973,0.0007712400176672005,0.0007712400176672005,0.01074696450416834,0.0003891230927699644,0.0007712400176672005,6.663870481448337e-05,0.0197262032020854,0.0197262032020854,0.0197262032020854,0.040542343523289295,0.0024867717852615078,0.0024867717852615078,0.0024867717852615078,0.0197262032020854,0.0016436816183603973,0.006293766499559646,0.0197262032020854,0.0024867717852615078,0.0005435717320467885,0.00020743069029723892,0.006293766499559646,0.0197262032020854,0.0197262032020854,0.0197262032020854,0.0197262032020854,1.0,0.0197262032020854,0.0197262032020854,0.01074696450416834
Immunosenescence,0.00020743069029723892,0.003879961337560404,0.003879961337560404,0.0197262032020854,0.0011141116657094874,0.0011141116657094874,0.0005435717320467885,3.3062193139735863e-06,0.003879961337560404,8.737591429157852e-05,3.508640549297241e-07,2.4152160094500087e-05,0.0024867717852615078,8.737591429157852e-05,0.0024867717852615078,0.01074696450416834,0.0016436816183603973,0.003879961337560404,0.040542343523289295,2.954702278803457e-07,0.0003891230927699644,0.0197262032020854,0.006293766499559646,0.040542343523289295,0.0011141116657094874,0.0197262032020854,0.040542343523289295,0.0003891230927699644,0.0197262032020854,6.663870481448337e-05,0.0197262032020854,0.006293766499559646,0.0016436816183603973,0.0197262032020854,0.0024867717852615078,0.00011549724605385425,0.040542343523289295,0.0024867717852615078,0.006293766499559646,0.01074696450416834,0.040542343523289295,0.040542343523289295,0.0197262032020854,1.501291079627454e-06,0.003879961337560404,0.0024867717852615078,0.006293766499559646,0.01074696450416834,0.0197262032020854,0.01074696450416834,0.003879961337560404,0.003879961337560404,0.040542343523289295,0.0016436816183603973,0.0024867717852615078,0.0005435717320467885,0.01074696450416834,0.040542343523289295,0.0011141116657094874,0.0024867717852615078,0.0011141116657094874,0.0011141116657094874,0.0197262032020854,0.0005435717320467885,0.0011141116657094874,8.737591429157852e-05,0.040542343523289295,0.040542343523289295,0.040542343523289295,0.10366756727235543,0.003879961337560404,0.003879961337560404,0.003879961337560404,0.040542343523289295,0.0024867717852615078,0.01074696450416834,0.040542343523289295,0.003879961337560404,0.0007712400176672005,0.0002823904650720772,0.01074696450416834,0.040542343523289295,0.040542343523289295,0.040542343523289295,0.040542343523289295,0.0197262032020854,1.0,0.040542343523289295,0.0197262032020854
Ischaemic heart disease,0.00020743069029723892,0.003879961337560404,0.003879961337560404,0.0197262032020854,0.0011141116657094874,0.0011141116657094874,0.0005435717320467885,5.0012069538492215e-06,0.003879961337560404,8.737591429157852e-05,3.508640549297241e-07,2.4152160094500087e-05,0.0024867717852615078,8.737591429157852e-05,0.0024867717852615078,0.01074696450416834,0.0016436816183603973,0.003879961337560404,0.040542343523289295,2.954702278803457e-07,0.0003891230927699644,0.0197262032020854,0.006293766499559646,0.040542343523289295,0.0011141116657094874,0.0197262032020854,0.040542343523289295,0.0003891230927699644,0.0197262032020854,6.663870481448337e-05,0.0197262032020854,0.006293766499559646,0.0016436816183603973,0.0197262032020854,0.0024867717852615078,0.00011549724605385425,0.040542343523289295,0.0024867717852615078,0.006293766499559646,0.01074696450416834,0.040542343523289295,0.040542343523289295,0.0197262032020854,1.501291079627454e-06,0.003879961337560404,0.0024867717852615078,0.006293766499559646,0.01074696450416834,0.0197262032020854,0.01074696450416834,0.003879961337560404,0.003879961337560404,0.040542343523289295,0.0016436816183603973,0.0024867717852615078,0.0005435717320467885,0.01074696450416834,0.040542343523289295,0.0011141116657094874,0.0024867717852615078,0.0011141116657094874,0.0011141116657094874,0.0197262032020854,0.0005435717320467885,0.0011141116657094874,8.737591429157852e-05,0.040542343523289295,0.040542343523289295,0.040542343523289295,0.10366756727235543,0.003879961337560404,0.003879961337560404,0.003879961337560404,0.040542343523289295,0.0024867717852615078,0.01074696450416834,0.040542343523289295,0.003879961337560404,0.0007712400176672005,0.0002823904650720772,0.01074696450416834,0.040542343523289295,0.040542343523289295,0.040542343523289295,0.040542343523289295,0.0197262032020854,0.040542343523289295,1.0,0.0197262032020854
Atherosclerotic vascular disease,0.00015402860175379768,0.0024867717852615078,0.0024867717852615078,0.01074696450416834,0.0007712400176672005,0.0007712400176672005,0.0003891230927699644,2.701689262535855e-06,0.0024867717852615078,6.663870481448337e-05,2.954702278803457e-07,1.9019067698079834e-05,0.0016436816183603973,6.663870481448337e-05,0.0016436816183603973,0.006293766499559646,0.0011141116657094874,0.0024867717852615078,0.0197262032020854,2.4930551124872913e-07,0.0002823904650720772,0.01074696450416834,0.003879961337560404,0.0197262032020854,0.0007712400176672005,0.01074696450416834,0.0197262032020854,0.0002823904650720772,0.01074696450416834,5.1201997994271885e-05,0.01074696450416834,0.003879961337560404,0.0011141116657094874,0.01074696450416834,0.0016436816183603973,8.737591429157852e-05,0.0197262032020854,0.0016436816183603973,0.003879961337560404,0.10366756727235543,0.0197262032020854,0.0197262032020854,0.01074696450416834,1.2412448036699686e-06,0.0024867717852615078,0.0016436816183603973,0.003879961337560404,0.006293766499559646,0.01074696450416834,0.006293766499559646,0.0024867717852615078,0.0024867717852615078,0.0197262032020854,0.0011141116657094874,0.0016436816183603973,0.0003891230927699644,0.006293766499559646,0.0197262032020854,0.0007712400176672005,0.0016436816183603973,0.0007712400176672005,0.0007712400176672005,0.01074696450416834,0.0003891230927699644,0.0007712400176672005,6.663870481448337e-05,0.0197262032020854,0.0197262032020854,0.0197262032020854,0.040542343523289295,0.0024867717852615078,0.0024867717852615078,0.0024867717852615078,0.0197262032020854,0.0016436816183603973,0.006293766499559646,0.0197262032020854,0.0024867717852615078,0.0005435717320467885,0.00020743069029723892,0.006293766499559646,0.0197262032020854,0.0197262032020854,0.0197262032020854,0.0197262032020854,0.01074696450416834,0.0197262032020854,0.0197262032020854,1.0
